video_id,video_url,video_title,channel_title,duration,duration_minutes,category,subcategory,secondary_category,secondary_subcategory,fitness_level,secondary_fitness_level,tertiary_fitness_level,primary_equipment,secondary_equipment,tertiary_equipment,primary_spirit,secondary_spirit,primary_vibe,secondary_vibe,reviewable,review_comment,primary_technique_difficulty,secondary_technique_difficulty,tertiary_technique_difficulty,primary_effort_difficulty,secondary_effort_difficulty,tertiary_effort_difficulty,full_analysis_json
5896,https://members.hydrow.com/workout_videos/id_MEepoQqpKBdGXxj,Climb Row,,678,,Cardio,Indoor rowing,Rest,Breathing exercises,Beginner,,,,,,,,,,,,,,,,,,"{""video_id"": 5896, ""video_url"": ""https://members.hydrow.com/workout_videos/id_MEepoQqpKBdGXxj"", ""video_title"": ""Climb Row"", ""duration"": 678, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.8}, {""name"": ""Breathing exercises"", ""score"": 0.6}], ""categoriesConfidence"": 0.85, ""categoriesExplanation"": ""The primary category 'Indoor rowing' was chosen based on implicit mention of 'row' in the workout name 'Climb Row' and description \""gradually climbing in rhythm,\"" which suggests a rowing machine workout. The absence of any explicitly mentioned equipment implies rowing is performed on standard rowing machines typical for such workouts. The reference to 'rhythm' aligns with the typical rowing cadence. The secondary category 'Breathing exercises' was attributed due to the workout type listing 'breathe' and 'breathe,standard,row' under categories implies inclusion and focus on breath control, common during rowing for efficiency and endurance. The workout's intensity level of 1 out of 3 indicates a relaxed pace, which complements breathing focus, but does not suggest stretching, meditation, or yoga. Overall, the evidence supports 'Indoor rowing' as a strong presence due to the defining characteristics of a rowing workout, while 'Breathing exercises' presents a noticeable secondary element.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 0.8}, {""level"": ""Intermediate"", ""score"": 0.2}], ""techniqueDifficultyConfidence"": 0.9, ""techniqueDifficultyExplanation"": ""The workout is categorized under 'row', which typically ranges from Beginner to Intermediate. Given the 'breathe' format focusing on rhythm and the simplicity implied by the 'climb' format, the movement complexity is low, aligning strongly with Beginner (0.8), with a small consideration for Intermediate (0.2) due to the rhythmic coordination required. Thus, technique remains accessible for most beginners with low entry-level skills."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 0.7}, {""level"": ""Moderate"", ""score"": 0.3}], ""effortDifficultyConfidence"": 0.85, ""effortDifficultyExplanation"": ""The duration of the workout is short, at 11 minutes, with a 1 out of 3 intensity level marked as 'breathe', indicating a gentle pace. This suggests the primary focus is on rhythm control rather than physical exertion, aligning well with Light difficulty (0.7). However, the 'climb' and use of rhythm coordination imply there may be slightly more exertion than the simplest workouts, allowing for a modest Moderate score (0.3)."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""The workoutType is 'Breathe', which is explicitly defined as a Beginner workout based on platform rules. No further inference needed.""}}"
7561,https://members.hydrow.com/workout_videos/id_r5mK9dK9gbJkeYp,Climbing Intervals Row,,1293,,Cardio,Indoor rowing,,,Intermediate,,,,,,,,,,,,,,,,,,"{""video_id"": 7561, ""video_url"": ""https://members.hydrow.com/workout_videos/id_r5mK9dK9gbJkeYp"", ""video_title"": ""Climbing Intervals Row"", ""duration"": 1293, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.9}], ""categoriesConfidence"": 0.95, ""categoriesExplanation"": ""The workout title \""Climbing Intervals Row\"" and the description specifying \""intervals on the Charles River\"" clearly indicate an \""Indoor rowing\"" workout. The naming of specific intervals, rhythm, and format as \""Climb\"" aligns with structured interval rowing sessions. The workout's intensity level is 2 out of 3, suggesting substantial activity, consistent with interval rowing's high-intensity demands. Despite not explicitly mentioning a rowing machine, the context and references to \""Sweat, standard, row\"" categorically link this to rowing workouts. Other potential categories such as \""HIIT\"" could have been considered due to the interval nature but are excluded due to the clear emphasis on rowing. The very high confidence stems from the explicit language and context supporting an indoor rowing focus.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 0.7}, {""level"": ""Intermediate"", ""score"": 0.3}], ""techniqueDifficultyConfidence"": 0.75, ""techniqueDifficultyExplanation"": ""The workout is a rowing session labeled as 'row,' which usually indicates a straightforward movement pattern. However, the inclusion of terms such as 'Build your rhythm and pace' suggests a slight increase in complexity, potentially introducing coordination elements. This aligns with an Intermediate level but remains primarily Beginner due to the fluid nature of rowing."", ""effortDifficulty"": [{""level"": ""Moderate"", ""score"": 0.2}, {""level"": ""Challenging"", ""score"": 0.8}], ""effortDifficultyConfidence"": 0.85, ""effortDifficultyExplanation"": ""The 21-minute duration with repeated 3.5-minute intervals indicates a moderate to challenging cardiovascular and endurance demand. The specified intensity level of '2 out of 3' suggests a challenging effort, intensified by the 'Climb' format that could heighten exertion, thus promoting a primarily Challenging classification."", ""requiredFitnessLevel"": [{""level"": ""Intermediate"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""The workoutType is 'Sweat', which is explicitly defined as a Intermediate workout based on platform rules. No further inference needed.""}}"
7658,https://members.hydrow.com/workout_videos/id_o7az5JP3wrQPmVr,Reverse Climb Cool-Down,,344,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 7658, ""video_url"": ""https://members.hydrow.com/workout_videos/id_o7az5JP3wrQPmVr"", ""video_title"": ""Reverse Climb Cool-Down"", ""duration"": 344, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.9}, {""name"": ""Stretching"", ""score"": 0.5}], ""categoriesConfidence"": 0.8, ""categoriesExplanation"": ""The workout is titled 'Reverse Climb Cool-Down' and described as a 'cool down along the shores of Lake Tahoe'. It is categorized as 'cool down, standard, row'. The repeated mention of 'cool-down' and the context of lowering heart rate suggest it is a low-intensity session often following a primary workout. The mention of 'row' and 'Max rhythm: 22' implies the use of rowing equipment, warranting the 'Indoor rowing' category with a high score of 0.9. While cool-downs often involve some flexibility or relaxation exercises, the explicit focus on rowing, even if low intensity, aligns more with Indoor Rowing than exclusively Stretching. Additionally, the short duration of 5:44 minutes indicates a brief session, further supporting a combination of low-intensity rowing and potential flexibility or cooldown movements. Hence, Stretching is included with a lower score of 0.5. The confidence level of 0.8 denotes high confidence due to explicit indicators of rowing and cool-down context.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 0.9}], ""effortDifficultyConfidence"": 0.95, ""effortDifficultyExplanation"": ""The workout duration is just over 5 minutes, fitting within the typical timeframe for cool-down activities which generally seek to gradually reduce activity intensity. The nature of a 'cool down' dictates minimal physical exertion, aligning with a 'Light' effort difficulty. The metadata lacks any intensity cues suggesting increased effort, further reinforcing this classification."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'cool down' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
8378,https://members.hydrow.com/workout_videos/id_Wora82eZp3dLq9z,Rest Focused Cool-Down,,352,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 8378, ""video_url"": ""https://members.hydrow.com/workout_videos/id_Wora82eZp3dLq9z"", ""video_title"": ""Rest Focused Cool-Down"", ""duration"": 352, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.9}, {""name"": ""Yoga"", ""score"": 0.4}], ""categoriesConfidence"": 0.8, ""categoriesExplanation"": ""The primary category 'Indoor rowing' was chosen with a high confidence level (score: 0.9) due to explicit mentions of rowing in the workout name ('Rest Focused Cool-Down') and description ('intentional rest while rowing'). The description and format ('Steady') suggest it is a low-intensity rowing workout meant for a cool-down phase. Despite the low intensity, it is distinctively related to rowing, distinguishing it from other low-intensity activities such as Yoga or Meditation. The 'Yoga' category was considered with a lower score (0.4) due to the element of 'intentional rest' which slightly aligns with some aspects of Yoga's meditative practices, though this is primarily a rowing workout. Other categories like Stretching or Meditation were excluded as the activity is explicitly rowing-focused and not primarily about flexibility or mindfulness exercises.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 1.0}], ""effortDifficultyConfidence"": 0.95, ""effortDifficultyExplanation"": ""The workout is a 'cool down' with a focus on 'intentional rest', and it is only 5 minutes and 52 seconds long. This indicates the primary energy expenditure is minimal, and the rhythm cue of 20 indicates a low pace, confirming this is a Light effort difficulty due to minimal physical demand."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'cool down' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
8392,https://members.hydrow.com/workout_videos/id_xeMVW2kqZaQv5zP,Standing Dynamic Mobility,,641,,Cardio,Mat,Flexibility,Stretching,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 8392, ""video_url"": ""https://members.hydrow.com/workout_videos/id_xeMVW2kqZaQv5zP"", ""video_title"": ""Standing Dynamic Mobility"", ""duration"": 641, ""category"": {""categories"": [{""name"": ""Mat"", ""score"": 0.8}, {""name"": ""Stretching"", ""score"": 0.6}, {""name"": ""Body weight"", ""score"": 0.4}], ""categoriesConfidence"": 0.9, ""categoriesExplanation"": ""The workout 'Standing Dynamic Mobility' clearly suggests that this is an activity focused on improving mobility, which is often done through basic body movements often performed on a mat. The description mentions 'without going on your knees or back,' indicating upright exercises that do not require complex equipment or floor work, aligning well with the 'Mat' category. There is a notable focus on warming up and dynamic movements, which are essential features of mobility workouts, suggesting a 'Mat' classification with a high score of 0.8.\n\nThe second category, 'Stretching,' is suggested due to the low-impact nature of mobility work, commonly encompassing stretching exercises to enhance flexibility and prepare the body for more intensive workouts. Given the context, it receives a moderate score of 0.6.\n\n'Body weight' is chosen as the third category since this workout does not mention any equipment and involves standing movements, likely making use of body resistance. However, the term 'mobility' doesn't explicitly suggest strength or resistance training, resulting in a lower score of 0.4.\n\nOther categories like 'Weight workout' or 'HIIT' have been excluded due to the lack of equipment or high intensity, as inferred from the calm nature of the playlist and the 'warm-up' description.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 0.9}], ""effortDifficultyConfidence"": 0.9, ""effortDifficultyExplanation"": ""The duration is just over 10 minutes and the description indicates this is a warm-up session, implying low energy expenditure and intensity. The focus on standing dynamic movement without high-intensity components aligns well with a Light effort difficulty, suited for warming up rather than intense exercise."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'mobility' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
7657,https://members.hydrow.com/workout_videos/id_PVx3WJABZY2ZeoK,Bodyweight Strength,,1842,,Strength,Body weight,Cardio,Mat,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 7657, ""video_url"": ""https://members.hydrow.com/workout_videos/id_PVx3WJABZY2ZeoK"", ""video_title"": ""Bodyweight Strength"", ""duration"": 1842, ""category"": {""categories"": [{""name"": ""Mat"", ""score"": 0.7}, {""name"": ""Body weight"", ""score"": 0.9}], ""categoriesConfidence"": 0.85, ""categoriesExplanation"": ""The workout is classified primarily under 'Body weight' with a score of 0.9, supported by the title 'Bodyweight Strength' and the description indicating a strength session that focuses on the lower body and core without additional equipment, typical characteristics of bodyweight exercises. The category 'Mat' is also relevant with a score of 0.7, inferred from the tag 'On The Mat' in the description, suggesting that the exercises are performed primarily on the floor using an exercise or yoga mat. The overall confidence level is high at 0.85 due to strong indicators in both the title and description, directly referencing core aspects of the workout. Other categories such as 'Weight workout' are excluded due to the explicit mention that the session is a 'bodyweight strength session', which typically doesn't involve weights.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Moderate"", ""score"": 0.6}, {""level"": ""Challenging"", ""score"": 0.4}], ""effortDifficultyConfidence"": 0.7, ""effortDifficultyExplanation"": ""At 30 minutes, this bodyweight session demands a moderate level of effort, especially with a focus on lower body and core, which can be tiring over time. The absence of rest period details suggests a steady routine. Therefore, Moderate effort is well-aligned. Challenging effort is conceivable for less fit users due to the duration and muscle focus."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'strength' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
7559,https://members.hydrow.com/workout_videos/id_n5oGLd9DP32VAYa,Beginner Core Pilates,,939,,Flexibility,Pilates,Cardio,Mat,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 7559, ""video_url"": ""https://members.hydrow.com/workout_videos/id_n5oGLd9DP32VAYa"", ""video_title"": ""Beginner Core Pilates"", ""duration"": 939, ""category"": {""categories"": [{""name"": ""Pilates"", ""score"": 0.95}, {""name"": ""Mat"", ""score"": 0.65}], ""categoriesConfidence"": 0.9, ""categoriesExplanation"": ""The primary category for this workout is 'Pilates', as indicated by explicit mentions in both the workout name ('Beginner Core Pilates') and the description ('Christie leads you through pilates exercises'). This suggests that engaging the core through controlled movements, a hallmark of Pilates, is the focus of the workout. The 'Pilates' category receives a high score of 0.95 due to these strong indicators. \n\nAdditionally, the category 'Mat' is also applicable, evidenced by the metadata tags 'On The Mat' and 'standard,on-the-mat', which suggest that the exercises are performed on the floor, characteristic of mat workouts. The 'Mat' category receives a moderate score of 0.65 since the workout involves traditional Pilates exercises but emphasizes the use of a mat for these floor-based activities. \n\nNo other categories, such as 'Yoga' or 'Stretching', are applicable as the focus on Pilates and core engagement is pronounced with no indication of flexible or meditative components.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 0.7}, {""level"": ""Moderate"", ""score"": 0.3}], ""effortDifficultyConfidence"": 0.8, ""effortDifficultyExplanation"": ""The duration of the workout is approximately 15 minutes, which is relatively short, suggesting a 'Light' intensity. Pilates for beginners often involves engaging core muscles rather than high energy expenditure exercises, supporting a 'Light' effort rating. 'Moderate' is also considered due to the potential demand in maintaining core engagement for the duration, but evidence strongly aligns more with 'Light.'"", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'pilates' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
7655,https://members.hydrow.com/workout_videos/id_4Neqvd57arJV6ba,Even Press + Stretch Cool-Down,,344,,Cardio,Indoor rowing,Flexibility,Stretching,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 7655, ""video_url"": ""https://members.hydrow.com/workout_videos/id_4Neqvd57arJV6ba"", ""video_title"": ""Even Press + Stretch Cool-Down"", ""duration"": 344, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.9}, {""name"": ""Stretching"", ""score"": 0.6}], ""categoriesConfidence"": 0.8, ""categoriesExplanation"": ""The primary category chosen is 'Indoor rowing' with a high confidence score of 0.9. This is due to the inclusion of the terms 'even press,' 'power strokes,' and 'row' directly in the metadata, indicating the workout involves rowing. The workout type 'cool down' suggests a lighter intensity, but the structure of '2 power strokes on and 2 strokes off' corresponds to rowing interval training. \n\nThe 'Stretching' category is selected with a moderate confidence score of 0.6 since the workout concludes with a 'light stretch.' While it is not the main focus of the video, the stretching component is directly mentioned and thereby relevant.\n\nOther categories like 'Mat,' 'HIIT,' or 'Yoga' were excluded because they do not align with the explicit rowing focus or the light stretching mentioned, nor is there evidence of yoga or meditation practices. The 'Body weight' and 'Weight workout' categories were also eliminated due to the absence of strength or resistance training elements in the description.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 1.0}], ""effortDifficultyConfidence"": 1.0, ""effortDifficultyExplanation"": ""The workout is a short 'cool down' session lasting just under 6 minutes, focused on strokes interspersed with stretches. The relatively low stroke rhythm and the presence of stretching indicate a session geared towards reduced exertion and recovery. Hence, it aligns strongly with Light effort, making it suitable for even the deconditioned individuals."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'cool down' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
7609,https://members.hydrow.com/workout_videos/id_oV3Dgd7mgxJRbGm,July Race: Week 2 of 4,,989,,Cardio,Indoor rowing,Cardio,HIIT,Advanced,,,,,,,,,,,,,,,,,,"{""video_id"": 7609, ""video_url"": ""https://members.hydrow.com/workout_videos/id_oV3Dgd7mgxJRbGm"", ""video_title"": ""July Race: Week 2 of 4"", ""duration"": 989, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.8}, {""name"": ""HIIT"", ""score"": 0.7}], ""categoriesConfidence"": 0.9, ""categoriesExplanation"": ""The workout title 'July Race: Week 2 of 4' and description highlight an emphasis on sprint pace and interval format, which are typical features of rowing workouts. The term 'gain big meters' alongside the mention of 'row' in the tags strongly indicate that this is an indoor rowing session. The mention of 'interval' and 'max effort at the finish' aligns with high-intensity training principles, suggesting a HIIT component. The intensity level is marked as 3 out of 3, further supporting the classification into HIIT due to the vigorous nature of the workout. The equipment field is empty but given the content and context, it's reasonable to infer the need for a rowing machine. The use of high-energy, rock-themed music tracks supports an intense, dynamic workout atmosphere, reinforcing the high-intensity aspect. Therefore, 'Indoor rowing' is scored at 0.8 for being the core activity, and 'HIIT' is scored at 0.7 for its strong presence in the training style.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 0.1}, {""level"": ""Intermediate"", ""score"": 0.9}], ""techniqueDifficultyConfidence"": 0.9, ""techniqueDifficultyExplanation"": ""The workout is categorized as 'drive', which according to Hydrow rules implies an Advanced classification, but since the category is 'row', the Technique Difficulty aligns only at Beginner or Intermediate. The interval format requires some coordination and pacing, therefore the Intermediate Level receives a higher score (0.9)."", ""effortDifficulty"": [{""level"": ""Challenging"", ""score"": 0.7}, {""level"": ""Extreme"", ""score"": 0.3}], ""effortDifficultyConfidence"": 0.8, ""effortDifficultyExplanation"": ""The workout is a 'drive' type with the highest intensity level (3 out of 3), intense music, and strategy of holding a sprint pace. These factors push the Effort Difficulty towards Challenging (0.7), with a hint of Extreme (0.3) due to the max effort finish and high rhythm."", ""requiredFitnessLevel"": [{""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""The workoutType is 'Drive', which is explicitly defined as a Advanced workout based on platform rules. No further inference needed.""}}"
6060,https://members.hydrow.com/workout_videos/id_an7PbJZAMpQRevX,Steady Cool-Down,,653,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,"{""video_id"": 6060, ""video_url"": ""https://members.hydrow.com/workout_videos/id_an7PbJZAMpQRevX"", ""video_title"": ""Steady Cool-Down"", ""duration"": 653, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.9}], ""categoriesConfidence"": 0.9, ""categoriesExplanation"": ""The workout video titled 'Steady Cool-Down' explicitly involves rowing, as indicated in the description 'row steadily down the Charles River.' Additionally, the format is listed as 'Steady,' supporting a consistent, less intense rowing activity typical of a cool-down session. The workout type explicitly includes 'cool down,' implying a lower intensity, which is consistent with rowing. The metadata categorizes it as standard rowing, and there is no specific indication of elliptical, HIIT, indoor biking, or other categories. The equipment section, although empty, centers the activity on rowing due to the context provided. Combining these strong indicators from the metadata leads to a high confidence level of 0.9 for classifying this workout under 'Indoor rowing.' Other potential categories like Stretching or Yoga are excluded due to a clear focus on rhythmic, steady rowing rather than flexibility or mindfulness exercises.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}], ""techniqueDifficultyConfidence"": 1.0, ""techniqueDifficultyExplanation"": ""Since the workout is marked as suitable for all fitness levels (Beginner, Intermediate, Advanced), the technique difficulty is considered adaptable. Movements can be scaled in complexity, and users are expected to modify techniques based on their capability. Therefore, all difficulty levels from Beginner to Expert are assigned equal suitability with a score of 1.0."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 0.9}, {""level"": ""Moderate"", ""score"": 0.2}], ""effortDifficultyConfidence"": 0.85, ""effortDifficultyExplanation"": ""This workout is marked as a 'cool down' with a short duration of approximately 11 minutes, suggesting minimal energy expenditure and a focus on recovery rather than exertion. The max rhythm of 22 is gentle, further supporting low energy output. Thus, it aligns primarily with a Light effort difficulty. The presence of some steady rowing could make it moderately challenging for very deconditioned individuals, which provides a marginal alignment to Moderate effort."", ""requiredFitnessLevel"": [{""level"": ""Beginner"", ""score"": 1.0}, {""level"": ""Intermediate"", ""score"": 1.0}, {""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""Workout type 'cool down' is not one of the specialized Hydrow categories (Breathe, Sweat, Drive, Distance). It is treated as suitable for all fitness levels.""}}"
8351,https://members.hydrow.com/workout_videos/id_7KZgoQbZ4mQPNmx,High Rhythm HIIT Row,,1288,,Cardio,Indoor rowing,Cardio,HIIT,Advanced,,,,,,,,,,,,,,,,,,"{""video_id"": 8351, ""video_url"": ""https://members.hydrow.com/workout_videos/id_7KZgoQbZ4mQPNmx"", ""video_title"": ""High Rhythm HIIT Row"", ""duration"": 1288, ""category"": {""categories"": [{""name"": ""Indoor rowing"", ""score"": 0.9}, {""name"": ""HIIT"", ""score"": 0.8}], ""categoriesConfidence"": 0.95, ""categoriesExplanation"": ""The video is clearly a high-intensity interval training (HIIT) focused on rowing, as evidenced by the title 'High Rhythm HIIT Row' which explicitly mentions both HIIT and rowing. The description also reinforces this as it mentions 'hit high rhythms with James and Laine during high intensity intervals,' indicating a structured HIIT format that is intensive, given the intensity level of 3 out of 3. Furthermore, the metadata includes a 'max rhythm: 34+,' which aligns with rowing cadence, confirming 'Indoor rowing' as a central component of the workout. The playlist with energetic songs such as those by artists like Post Malone and The Weeknd supports the high-energy nature of this workout. Both 'Indoor rowing' and 'HIIT' are clearly the most fitting categories, with very high confidence due to explicit references. Stretching, Meditation, or Yoga are excluded due to the workout's intensity and format.""}, ""fitness_level"": {""techniqueDifficulty"": [{""level"": ""Beginner"", ""score"": 0.0}, {""level"": ""Intermediate"", ""score"": 0.7}, {""level"": ""Advanced"", ""score"": 0.0}, {""level"": ""Expert"", ""score"": 0.0}], ""techniqueDifficultyConfidence"": 0.8, ""techniqueDifficultyExplanation"": ""The workout is categorized as 'drive', which according to Hydrow-specific rules implies an advanced technique difficulty. However, given that it is a rowing workout and the rules state that rowing-based workouts must be classified as either 'Beginner' or 'Intermediate', we choose 'Intermediate'. This is reinforced by the 'high intensity intervals' mention, requiring coordination at a brisk pace, increasing complexity beyond a beginner level."", ""effortDifficulty"": [{""level"": ""Light"", ""score"": 0.0}, {""level"": ""Moderate"", ""score"": 0.4}, {""level"": ""Challenging"", ""score"": 0.7}, {""level"": ""Extreme"", ""score"": 0.0}], ""effortDifficultyConfidence"": 0.8, ""effortDifficultyExplanation"": ""The workout is labeled as 'high intensity' with a workout intensity level of 3 out of 3, utilizing a max rhythm of 34+ and lasting over 21 minutes in a HIIT format. This indicates a significant energy outlay and demand, categorizing it primarily in the 'Challenging' range for general users, particularly those in lower physical shape. However, it's not entirely at the extreme level due to its duration which, while hefty, doesn't extend into longer timeframes typical of extreme difficulty."", ""requiredFitnessLevel"": [{""level"": ""Advanced"", ""score"": 1.0}], ""requiredFitnessLevelConfidence"": 1.0, ""requiredFitnessLevelExplanation"": ""The workoutType is 'Drive', which is explicitly defined as a Advanced workout based on platform rules. No further inference needed.""}}"
